ID, Muhanda/Rubaya ,Gitega, Butamwa , Kabuye SW ,KIGALIAERO, Busasamana-Nyanza , Rurangazi , Kigoma , Simbi , Buruhukiro , Cyanika ku ishuri ,GIKONGOROMET, Kigeme ku ishuri , Gatare , Kaduha Sector , Mushubi Paroisse , Gitwe ,Byimana, Mwendo , Kivumu , Kibangu , Nyabinoni , Nyamabuye , Rugendabari , Kayenzi ,Twumba , Rwankeri , Rugera , Gatumba ,Muramba , Kabaya ,Nyange , Sovu ,Cyinzuzi,Rutongo,Mugambazi,Rutongo.1,Rusiga,Cyabingo,Janja,Minazi,Muyongwe,Nembaparoisse,Ruli,Rushashi,Remera,BusogoISAE,RhengeriAero,Kinigi,NyangeKabeza,Shingiro,Butaro,Kagogo,Ntaruka,Kinoni,Ruhunde,Rwesero,ByumbaMet, Rwamagana , Musha , Gasange , Gahini  , Mukarange ,KAWANGIRE
20121020,12.0,0.4,0.0,0.0,0.0,31.6,0.0,0.0,2.3,0.0,0.0,0.0,3.1,0.0,14.0,2.3,0.5,0.0,2.2,16.0,18.0,13.0,14.9,3.7,3.1,14.0,14.1,0.0,12.0,18.2,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.4,0.0,0.4,0.0,17.4,0.0,0.0,4.0,10.0,12.7,0.0,0.0,0.0,3.6,0.0,2.1,19.3,0.0,12.0,12.1,3.5,5.5
20121021,8.0,8.4,3.0,2.0,0.0,0.0,7.7,0.0,0.0,0.0,3.4,3.1,0.0,1.0,2.0,5.0,2.8,1.4,0.0,20.0,0.0,4.0,18.3,0.0,0.0,13.0,0.0,0.7,8.0,0.3,2.0,1.0,0.0,0.0,0.0,0.0,3.5,3.0,29.3,10.7,0.0,10.0,0.0,0.0,8.7,0.0,4.1,16.5,5.5,5.0,2.0,0.0,0.0,5.2,0.0,6.5,0.0,9.6,40.1,0.0,50.0,18.2,0.0,0.0
20121022,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.3,0.0,0.0,1.0,0.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,4.1,0.5,0.0,0.0,0.0,3.7,13.2,0.0,0.0,0.0,0.0,0.0,0.6,0.0,6.0,0.0,0.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.9,0.0,0.0,0.0,0.0,0.0
20121023,0.0,1.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,28.4,0.0,0.0,0.0,2.0,0.0,0.9,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,13.2,5.0,0.0,0.0,0.3,14.0,0.1,13.7,0.0,0.0,0.0,0.0,0.0,0.8,0.0,13.0,0.0,17.5,9.1,0.0,12.3,0.4,2.3,6.0,8.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,22.1,0.0,0.0,0.0,0.0,0.0
20121024,0.0,23.0,10.0,25.0,20.0,6.6,3.1,0.0,0.0,30.2,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.3,8.3,0.0,0.0,0.0,0.0,0.3,0.1,2.0,1.8,6.5,0.0,0.6,0.0,0.0,0.0,9.0,0.0,30.2,6.4,6.0,3.3,4.4,0.0,5.0,4.0,12.3,3.2,12.8,2.4,0.3,3.2,5.0,5.0,0.0,7.0,0.0,12.1,0.0,0.0,1.5,5.7,6.3,0.0,0.0,0.0,0.0
20121025,0.0,8.7,5.0,21.0,11.3,0.0,2.5,0.0,9.1,0.0,0.0,0.3,0.0,0.0,1.0,2.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,3.1,9.7,0.0,1.8,0.2,10.0,4.4,0.0,19.5,0.0,0.7,0.0,23.2,0.0,11.4,3.0,6.5,7.6,4.1,1.8,27.3,7.7,0.0,0.0,0.0,6.7,0.0,0.3,0.5,0.0,0.0,1.2,8.2,0.0,23.0,0.0,0.0,0.0
20121026,6.0,0.0,6.0,1.0,1.4,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,0.0,2.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,15.0,4.5,0.0,6.7,0.7,2.0,1.0,9.3,0.0,2.0,0.0,0.0,0.0,0.0,10.9,7.9,0.0,35.1,14.2,0.8,6.0,11.3,3.2,1.1,4.0,5.0,0.0,13.0,0.0,0.0,0.0,26.1,1.0,10.6,0.0,18.5,0.0,4.8,0.0
20121027,0.0,11.0,0.0,40.0,3.0,5.5,0.0,0.0,0.0,6.4,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.1,3.0,3.9,0.0,0.0,10.8,0.5,0.0,0.0,5.0,20.5,70.8,13.2,13.0,0.0,4.4,8.2,11.0,12.7,0.0,9.7,7.9,5.9,7.4,11.0,10.0,8.0,0.0,13.0,4.9,0.0,0.0,21.0,11.2,7.0,9.5,0.0,59.7,72.2,38.6
20121028,0.0,0.0,1.0,1.0,0.0,0.0,0.0,15.0,49.3,8.2,0.0,0.4,0.0,0.0,0.0,5.0,0.4,0.0,0.0,12.0,3.1,6.0,4.2,4.8,0.0,2.0,0.0,0.0,0.8,3.7,0.0,7.0,0.0,21.7,17.0,0.0,0.0,0.0,12.2,5.5,0.0,8.0,0.0,0.0,4.8,7.0,0.0,2.7,6.2,9.0,3.0,0.0,1.0,6.5,0.5,22.3,20.4,0.3,8.4,0.0,40.0,0.0,0.0,0.0
20121029,10.0,0.0,1.0,11.0,0.1,25.2,0.0,0.0,0.0,0.0,6.1,5.8,21.1,0.0,21.0,12.1,0.2,0.1,0.0,0.0,0.0,8.0,1.6,6.4,0.0,13.0,0.0,6.5,10.0,1.3,8.0,27.0,0.0,0.0,32.4,0.0,2.9,2.0,11.2,1.8,20.8,3.0,3.1,19.3,6.2,6.9,0.0,0.5,0.0,0.0,0.0,2.5,4.0,3.3,0.7,0.0,0.0,0.3,11.0,0.0,0.0,6.8,0.0,3.7
20121030,47.0,3.0,0.0,47.0,17.1,0.0,5.1,19.0,16.1,20.4,21.9,23.6,0.9,41.0,21.0,9.8,10.5,41.1,0.0,0.0,0.0,25.0,3.0,35.2,0.0,21.0,17.6,23.4,47.5,46.6,40.0,20.0,18.0,13.0,10.7,80.4,20.0,20.0,46.5,58.8,7.3,9.0,35.6,10.8,7.9,28.7,37.4,17.8,30.5,29.0,29.0,16.2,16.0,2.4,0.0,22.7,0.0,24.9,20.4,0.0,0.0,0.0,0.0,0.0
20121031,2.0,0.0,0.0,5.0,3.9,0.0,16.4,10.0,4.2,21.6,21.1,21.2,26.5,3.0,6.0,17.9,7.6,3.4,33.7,0.0,0.0,0.0,1.2,0.0,37.0,16.0,11.8,22.6,2.1,1.3,2.0,0.0,10.1,0.0,11.4,0.0,7.5,7.0,0.0,17.3,18.6,0.0,6.5,0.0,0.0,0.5,12.7,4.0,3.3,7.0,5.0,5.3,12.0,32.7,0.8,38.6,0.0,5.6,17.3,0.0,42.0,3.4,0.0,0.0
20121101,0.0,31.2,1.0,43.4,4.0,0.0,0.0,16.0,23.4,10.4,11.2,1.0,0.0,20.0,0.0,0.7,7.8,20.5,4.7,10.0,0.0,0.0,6.2,7.6,3.0,1.0,10.6,12.0,13.0,6.2,8.0,20.1,13.4,21.0,0.0,50.3,15.7,15.0,0.0,4.5,7.4,7.0,8.6,0.0,8.7,4.6,5.3,4.4,8.3,6.0,0.0,0.0,8.8,1.6,17.2,12.1,27.6,49.3,7.4,10.3,0.0,25.4,21.5,0.5
20121102,0.0,0.2,0.0,0.0,2.1,6.1,0.0,6.0,19.3,2.4,0.0,1.3,0.0,1.0,3.0,10.4,9.3,1.3,10.9,12.0,0.0,26.0,14.3,0.0,3.0,0.0,2.1,0.0,0.0,2.6,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,2.4,5.1,0.9,0.0,0.6,9.0,19.0,11.2,0.2,3.6,11.4,0.0,19.8,0.0,20.1,0.0,0.0,0.0,0.0,33.0
20121103,10.0,0.0,0.0,0.9,0.4,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,7.1,0.0,10.5,0.0,1.0,0.0,0.0,1.6,4.2,20.0,5.0,9.3,0.0,0.0,17.5,2.0,24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.2,3.0,0.2,21.6,9.7,7.2,6.9,3.8,10.5,13.0,0.0,0.0,7.3,0.4,0.8,0.0,0.0,0.4,0.0,0.0,22.5,0.0,0.0,0.0
20121104,9.4,17.6,0.0,16.8,14.2,16.8,0.0,0.0,0.0,0.0,0.0,15.2,10.0,7.0,8.0,8.2,4.8,7.8,26.4,0.0,0.0,30.0,0.0,0.0,0.0,0.0,19.2,0.0,2.4,10.4,0.1,14.2,15.9,0.0,3.2,10.0,20.9,20.0,16.3,9.1,4.8,0.0,11.6,7.9,0.7,2.0,18.1,6.3,35.9,24.0,1.0,3.1,1.0,11.5,0.0,7.4,13.1,11.4,0.0,9.4,12.0,9.2,15.7,0.2
20121105,0.0,1.3,7.0,0.0,2.3,0.0,0.0,25.0,34.2,0.0,0.0,6.8,7.1,1.0,3.0,6.2,0.0,1.7,8.7,9.0,0.0,8.0,7.0,7.1,2.0,3.0,0.0,10.7,0.0,0.0,7.0,0.0,12.0,22.2,0.0,20.8,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.1,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,10.6,0.8,0.0,0.0,0.0,2.5,5.0,9.3
20121106,0.0,0.0,0.0,0.0,0.6,1.3,6.0,0.0,11.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,20.0,7.4,0.8,0.0,0.0,0.0,20.4,0.8,7.2,12.0,11.3,0.0,0.0,0.0,0.0,1.7,1.0,10.3,15.3,11.6,1.0,3.8,0.7,2.7,15.9,2.1,6.3,2.0,0.0,3.0,0.0,0.0,15.7,0.6,2.5,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0
20121107,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.0,8.2,0.0,0.0,4.7,0.0,14.0,5.0,2.9,12.6,14.0,0.0,0.0,0.0,0.0,6.2,0.0,5.0,0.0,0.0,0.0,0.0,13.1,0.5,0.0,0.0,16.0,0.0,19.5,3.9,3.0,30.5,4.2,6.3,8.0,7.8,13.4,4.9,7.1,2.8,1.5,5.8,7.0,3.4,6.6,28.7,2.6,0.9,1.7,0.0,24.6,0.0,0.0,40.0,0.0,0.0,0.0
20121108,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,12.0,12.5,0.0,14.0,0.0,0.0,0.0,5.1,0.0,6.0,2.1,0.0,0.0,15.3,10.2,0.0,0.0,0.2,0.0,16.2,17.2,0.3,9.0,3.8,0.0,9.7,11.3,0.0,0.4,0.0,0.0,0.0,0.0,16.7,3.5,0.8,9.7,0.0,0.3,6.3,0.0,92.1,0.0,0.0,0.0
20121109,1.0,14.7,1.0,0.0,14.5,0.0,20.4,0.0,0.0,0.0,0.0,0.8,0.0,21.0,47.0,32.0,0.5,21.1,0.0,0.0,0.0,0.0,4.2,0.0,0.0,12.0,0.0,42.3,4.5,6.0,0.5,19.1,0.0,0.0,0.0,0.0,9.2,9.0,0.0,1.6,13.1,7.0,6.7,0.0,11.2,3.7,2.0,5.6,13.7,10.0,0.0,24.2,24.5,2.5,0.4,19.4,11.2,31.4,4.2,0.0,0.0,0.0,10.4,3.1
20121110,0.0,0.0,5.0,0.0,0.0,0.2,0.0,12.0,49.5,0.0,0.0,0.0,0.0,14.0,5.0,8.3,1.2,14.3,10.6,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.9,8.4,0.0,3.3,2.0,7.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,10.1,0.0,0.0,0.3,0.0,0.3,9.9,0.0,2.8,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,2.7
20121111,0.0,10.4,15.0,0.0,13.9,4.2,0.0,0.0,0.0,0.0,0.0,9.1,0.0,11.0,0.0,0.0,7.4,11.2,9.7,0.0,63.1,8.0,7.0,0.0,2.0,0.0,17.1,4.5,6.5,0.4,1.5,80.3,2.1,0.0,0.0,30.4,0.0,0.0,0.0,17.2,6.5,11.0,0.0,6.1,18.7,3.0,0.0,1.2,0.0,2.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,10.3,0.0,18.3,0.0,0.0,0.0
20121112,4.1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.0,4.4,0.0,3.0,0.0,2.0,0.0,3.1,22.4,2.8,2.3,12.0,0.0,25.0,8.0,6.2,17.0,12.0,0.0,0.0,0.0,5.3,0.1,0.0,8.9,0.0,0.0,70.3,1.6,1.0,43.1,1.6,0.0,20.0,0.7,5.7,21.9,4.1,0.0,0.0,0.0,2.0,3.9,0.0,0.0,0.0,0.3,1.7,0.0,2.5,22.4,6.1,25.0,0.0,4.3,0.0
20121113,0.1,0.1,0.0,0.0,0.4,0.0,0.0,0.0,0.0,10.8,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,7.8,0.0,3.0,9.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,19.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,33.0,0.0,0.0,25.7,0.0,2.1,0.6,0.0,0.0,0.4,4.3,0.0,0.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121114,2.0,0.6,0.0,0.0,0.0,25.0,7.2,0.0,0.0,6.2,0.6,1.7,0.0,0.0,2.0,3.3,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,20.0,27.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,18.1,0.0,0.0,0.0,7.4,0.4,3.7,27.0,8.9,0.0,30.9,16.0,0.8,8.7,9.9,12.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0
20121115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,7.0,5.0,1.8,0.0,0.0,5.9,0.0,0.0,0.0,11.2,20.3,11.4,0.0,0.0,0.0,0.7,0.0,28.0,0.0,8.3,21.4,0.0,0.4,1.0,0.0,0.0,0.0,2.1,0.0,13.2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20121116,11.0,0.2,9.0,0.0,0.3,0.0,0.0,10.0,31.0,0.0,0.0,0.0,0.0,7.0,6.0,4.3,0.0,7.2,0.0,17.0,0.0,22.0,1.7,0.0,0.0,7.0,7.8,0.0,0.0,5.1,0.5,16.2,0.0,13.2,2.1,0.0,0.0,0.0,0.0,20.9,5.4,10.0,0.1,0.0,12.5,3.6,6.6,0.0,0.0,0.0,0.0,0.0,2.3,0.0,0.7,0.0,15.7,4.3,0.0,0.0,24.1,0.0,7.2,5.4
20121117,1.5,25.8,16.0,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,12.1,0.0,2.0,3.1,4.6,0.4,6.9,13.0,30.0,0.0,12.4,0.0,13.0,6.0,0.0,0.0,6.0,1.5,7.0,3.1,0.0,0.0,8.3,90.6,0.0,0.0,0.0,0.3,0.0,15.0,0.0,0.0,16.7,0.0,1.6,0.8,0.0,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,80.0,0.0,3.1,0.0
20121118,9.5,4.7,0.0,0.0,18.8,16.0,0.0,0.0,0.0,4.6,0.0,2.1,0.0,3.0,2.0,6.3,0.2,3.9,0.0,10.0,0.0,10.0,11.6,0.0,0.0,0.0,3.6,0.0,0.0,2.1,0.2,0.0,0.0,0.0,0.0,0.0,13.3,13.0,10.4,4.7,0.0,0.0,8.4,0.0,0.8,18.2,5.3,6.5,2.5,3.0,0.3,8.5,27.9,0.1,0.0,0.0,0.0,11.4,0.0,12.3,0.0,2.6,0.0,1.4
20121119,0.3,12.6,0.0,3.1,0.0,28.0,6.3,0.0,9.0,1.2,0.0,0.0,0.0,0.0,0.0,0.5,1.1,0.0,7.6,20.0,0.0,0.0,13.9,0.0,21.0,9.0,2.4,4.3,0.0,0.0,8.0,0.0,0.0,10.8,0.0,14.1,0.0,0.0,0.0,4.1,6.7,8.0,0.0,13.0,9.9,0.0,3.8,13.8,0.0,4.0,3.5,0.0,0.3,18.2,0.0,1.8,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0
20121120,19.0,20.5,40.0,0.0,29.9,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,8.0,0.0,3.3,0.0,8.8,0.0,6.0,11.8,8.0,9.3,17.4,1.0,0.0,1.1,0.0,9.4,12.1,2.5,0.0,14.0,16.4,0.0,0.0,6.3,6.0,3.1,7.2,21.4,7.0,3.0,0.0,12.2,0.0,0.2,4.0,2.7,0.0,4.6,3.2,1.2,0.0,0.4,0.0,0.0,0.0,20.7,0.0,35.2,0.0,0.0,5.0
20121121,17.5,49.3,49.0,0.6,10.2,11.0,0.0,11.0,0.0,10.8,21.4,7.4,0.0,1.0,0.0,2.8,0.0,1.2,5.7,14.0,0.0,0.0,28.0,0.0,12.0,0.0,4.3,22.9,0.0,37.3,16.0,16.0,1.0,0.0,2.1,0.0,0.0,0.0,0.0,43.2,8.6,7.0,9.0,0.0,14.7,0.0,4.8,8.2,2.5,7.0,14.5,0.0,0.7,5.3,0.2,7.4,0.0,0.5,34.4,0.0,0.0,4.8,9.3,2.0
20121122,0.1,0.0,0.0,70.6,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.3,4.2,18.0,0.0,10.0,42.0,39.3,26.0,7.0,2.6,0.0,7.3,0.8,3.0,7.2,9.2,19.0,9.4,0.0,0.0,0.0,0.0,11.3,0.0,21.0,0.0,0.0,18.1,15.0,1.2,0.0,0.2,0.0,0.8,14.1,0.0,0.0,0.0,0.0,0.0,3.2,16.8,0.0,0.0,4.7,0.0,0.0
20121123,0.4,0.6,7.0,0.0,0.1,0.0,0.0,12.0,4.1,0.0,18.7,2.0,0.0,1.0,7.0,0.0,0.3,1.2,0.0,15.0,0.0,8.0,0.0,0.0,20.0,5.0,0.0,15.0,0.0,1.8,8.0,6.4,1.6,0.0,10.0,0.0,1.1,1.0,0.0,0.5,12.0,10.0,0.1,24.6,16.8,0.0,11.5,1.2,0.9,0.0,2.2,12.0,9.2,4.9,0.0,0.0,0.0,0.9,22.1,16.5,41.0,8.2,3.5,0.2
20121124,0.0,0.0,9.0,0.0,20.6,0.0,0.0,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0,5.3,0.0,0.0,0.0,1.6,0.0,0.0,40.0,8.1,0.0,0.0,2.5,0.0,13.3,0.0,24.5,0.0,70.8,0.7,0.0,4.0,10.7,4.5,21.0,10.6,0.0,19.2,6.0,4.4,4.8,7.5,12.0,7.9,0.0,1.9,4.5,0.0,0.0,0.0,0.0,7.1,6.6,12.0,0.0,9.3,0.0
20121125,0.0,11.6,21.0,7.9,7.7,13.2,0.0,12.0,0.0,12.2,16.8,7.4,0.0,0.0,1.0,6.1,2.2,0.0,0.0,19.0,41.0,50.0,6.1,0.0,17.0,7.0,3.4,18.0,4.3,10.6,0.0,5.3,2.2,11.6,0.0,0.0,0.3,0.0,2.1,16.8,9.3,8.0,3.5,17.3,13.7,4.6,3.5,12.4,5.8,11.0,6.1,0.0,10.3,0.0,0.5,0.0,0.0,1.0,8.4,1.2,0.0,0.0,0.0,1.3
20121126,9.0,11.0,0.0,60.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.9,0.0,10.0,0.0,0.0,1.9,4.2,5.0,1.0,9.2,0.0,2.5,8.5,0.3,12.1,25.1,0.0,13.0,0.0,3.5,3.0,1.0,1.5,0.0,8.0,2.2,6.8,10.1,4.2,1.5,2.9,4.6,8.0,2.4,5.2,5.8,16.3,0.4,3.2,0.0,3.4,10.3,2.1,15.2,2.5,7.8,21.8
20121127,9.8,0.0,0.0,17.8,0.0,11.4,3.6,1.0,0.0,0.0,2.1,0.2,0.0,0.0,14.0,21.0,0.0,0.0,0.0,0.0,0.0,6.0,2.8,0.0,0.0,1.0,2.5,2.0,0.0,47.5,16.0,0.0,0.0,0.0,22.3,0.0,0.0,0.0,8.2,0.0,8.1,10.0,3.6,0.0,17.1,0.0,6.3,1.1,0.0,0.0,2.8,0.0,0.1,8.1,18.2,0.0,4.3,0.0,8.1,22.3,20.5,3.8,15.1,14.6
20121128,0.0,9.7,5.0,0.1,21.1,0.0,0.0,0.0,3.7,0.0,0.0,1.9,25.0,2.0,2.0,0.0,0.0,2.8,0.0,0.0,0.0,56.0,0.0,7.9,0.0,0.0,18.8,5.4,10.0,2.0,24.0,3.7,9.1,10.0,26.0,0.0,15.7,15.0,28.3,34.0,3.9,16.0,31.9,0.0,19.2,14.1,16.8,17.8,6.5,4.0,1.6,1.5,3.7,0.0,12.1,0.0,6.1,27.9,10.3,0.5,0.0,8.2,0.0,2.4
20121129,0.0,12.8,9.0,24.6,0.3,22.0,0.0,0.0,12.3,4.6,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,8.0,0.7,0.0,0.0,1.0,3.2,0.5,3.1,7.7,4.0,11.1,3.7,37.6,1.2,70.8,0.0,0.0,5.9,0.0,19.5,18.0,7.6,21.7,17.1,10.8,5.4,15.5,4.3,6.0,6.5,0.0,0.0,10.5,0.5,0.0,2.9,0.2,22.0,0.0,0.0,0.0,3.4,0.0
20121130,11.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,12.2,0.0,0.0,0.0,3.0,0.0,0.0,2.1,3.6,0.0,5.0,0.0,0.0,1.4,0.0,0.0,2.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,21.2,0.0,0.0,19.1,7.1,0.3,0.0,0.2,0.0,0.0,6.7,0.0,5.9,14.1,0.7,0.0,0.0,0.3,24.1,0.0,15.0,0.0,0.0,0.0
20121201,3.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,2.6,2.0,0.0,0.0,1.0,0.0,2.2,0.0,0.0,13.0,0.0,0.0,11.4,0.0,0.0,0.0,3.0,13.5,0.0,0.5,0.1,0.0,0.0,0.0,0.0,11.4,1.1,1.0,0.0,0.0,0.0,17.0,0.0,9.0,11.2,2.4,1.7,0.3,0.0,0.0,0.0,0.0,1.0,0.0,0.8,3.7,0.0,0.1,10.3,0.0,0.0,0.0,0.0,0.0
20121202,2.9,0.0,0.0,0.2,0.0,28.1,0.0,0.0,0.0,0.0,0.0,0.3,8.0,0.0,1.0,1.0,0.1,0.0,0.0,15.0,0.0,0.0,12.1,0.0,0.0,0.0,1.0,0.0,0.0,0.6,8.0,0.0,16.5,0.0,0.0,20.7,0.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0,10.7,0.0,1.4,0.0,3.3,0.0,0.0,2.3,0.0,0.6,13.4,0.0,0.0,0.8,20.1,0.0,14.0,0.0,0.0,0.0
20121203,2.7,1.2,0.0,0.0,0.1,0.0,0.0,14.0,2.8,20.4,11.4,12.5,0.0,9.0,8.0,13.0,12.9,9.2,0.0,11.0,0.0,1.0,13.5,0.0,0.0,8.0,0.0,12.2,0.0,8.9,2.0,5.0,0.0,16.7,0.0,4.6,3.2,3.0,20.2,0.0,0.0,34.0,0.0,6.0,19.8,0.0,1.5,3.8,14.5,19.3,0.0,1.4,0.0,0.0,0.9,0.0,0.0,0.0,8.3,0.0,10.6,12.5,0.0,0.7
20121204,0.3,3.1,0.0,3.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.5,4.4,23.8,3.0,0.0,2.0,14.2,5.8,0.0,6.0,0.0,0.0,4.3,4.6,16.0,12.0,6.9,0.0,0.0,9.0,9.7,9.0,0.0,10.8,0.0,14.0,13.1,2.0,14.1,11.3,0.0,23.0,4.0,0.0,2.8,0.0,11.0,0.3,0.6,4.3,0.0,11.6,14.4,31.1,20.0,0.0,0.0,0.0
